time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,breakdown_topic,breakdown,trainee_number,trainee_percentage
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried School Direct,Higher Education,40,1
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried School Direct,Total,93,2
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried PGTA,School Centred ITT,15,0
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried PGTA,Total,15,0
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Undergraduate fee-funded,School Centred ITT,32,1
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Undergraduate fee-funded,Higher Education,827,18
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Undergraduate fee-funded,Total,859,18
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried Total,Total,273,6
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Postgraduate Total,Total,3843,82
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Undergraduate Total,Total,859,18
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,Total,4702,11
202021,Academic year,National,E92000001,England,E92000001,England,PG fee-funded,School Centred ITT,8492,21
202021,Academic year,National,E92000001,England,E92000001,England,PG fee-funded,Higher Education,22251,54
202021,Academic year,National,E92000001,England,E92000001,England,PG Salaried High Potential ITT,School Centred ITT,10,0
202021,Academic year,National,E92000001,England,E92000001,England,PG Salaried High Potential ITT,Higher Education,1631,4
202021,Academic year,National,E92000001,England,E92000001,England,PG Salaried School Direct,Higher Education,823,2
202021,Academic year,National,E92000001,England,E92000001,England,PG Salaried School Direct,School Centred ITT,1371,3
202021,Academic year,National,E92000001,England,E92000001,England,PG Salaried PGTA,Higher Education,146,0
202021,Academic year,National,E92000001,England,E92000001,England,PG Salaried PGTA,School Centred ITT,239,1
202021,Academic year,National,E92000001,England,E92000001,England,Undergraduate fee-funded,School Centred ITT,58,0
202021,Academic year,National,E92000001,England,E92000001,England,Undergraduate fee-funded,Higher Education,5932,14
202021,Academic year,National,E92000001,England,E92000001,England,PG Salaried Total,Total,4220,10
202021,Academic year,National,E92000001,England,E92000001,England,Postgraduate Total,Total,34963,85
202021,Academic year,National,E92000001,England,E92000001,England,Undergraduate Total,Total,5990,15
202021,Academic year,National,E92000001,England,E92000001,England,Total,Total,40953,100
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG fee-funded,School Centred ITT,755,29
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG fee-funded,Higher Education,1273,49
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG fee-funded,Total,2028,78
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried School Direct,Higher Education,10,0
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried School Direct,School Centred ITT,24,1
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried School Direct,Total,34,1
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried PGTA,Higher Education,27,1
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried PGTA,School Centred ITT,6,0
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried PGTA,Total,33,1
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Undergraduate fee-funded,Higher Education,520,20
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Undergraduate fee-funded,Total,520,20
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried Total,Total,67,3
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Postgraduate Total,Total,2095,80
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Undergraduate Total,Total,520,20
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total,Total,2615,7
202122,Academic year,Regional,E92000001,England,E12000006,East of England,PG fee-funded,School Centred ITT,1354,51
202122,Academic year,Regional,E92000001,England,E12000006,East of England,PG fee-funded,Higher Education,939,36
202122,Academic year,Regional,E92000001,England,E12000006,East of England,PG fee-funded,Total,2293,87
202122,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried School Direct,Higher Education,30,1
202122,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried School Direct,School Centred ITT,135,5
202122,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried School Direct,Total,165,6
202122,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried PGTA,School Centred ITT,41,2
202122,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried PGTA,Total,41,2
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Undergraduate fee-funded,Higher Education,123,5
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Undergraduate fee-funded,School Centred ITT,17,1
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Undergraduate fee-funded,Total,140,5
202122,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried Total,Total,206,8
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Postgraduate Total,Total,2499,95
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Undergraduate Total,Total,140,5
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Total,Total,2639,7
202122,Academic year,Regional,E92000001,England,E12000007,London,PG fee-funded,School Centred ITT,1337,18
202122,Academic year,Regional,E92000001,England,E12000007,London,PG fee-funded,Higher Education,3383,45
202122,Academic year,Regional,E92000001,England,E12000007,London,PG fee-funded,Total,4720,62
202122,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried High Potential ITT,School Centred ITT,1501,20
202122,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried High Potential ITT,Total,1501,20
202122,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried School Direct,Higher Education,78,1
202122,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried School Direct,School Centred ITT,198,3
202122,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried School Direct,Total,276,4
202122,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried PGTA,School Centred ITT,371,5
202122,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried PGTA,Higher Education,94,1
202122,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried PGTA,Total,465,6
202122,Academic year,Regional,E92000001,England,E12000007,London,Undergraduate fee-funded,Higher Education,586,8
202122,Academic year,Regional,E92000001,England,E12000007,London,Undergraduate fee-funded,School Centred ITT,9,0
202122,Academic year,Regional,E92000001,England,E12000007,London,Undergraduate fee-funded,Total,595,8
202122,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried Total,Total,2242,30
202122,Academic year,Regional,E92000001,England,E12000007,London,Postgraduate Total,Total,6962,92
202122,Academic year,Regional,E92000001,England,E12000007,London,Undergraduate Total,Total,595,8
202122,Academic year,Regional,E92000001,England,E12000007,London,Total,Total,7557,21
202122,Academic year,Regional,E92000001,England,E12000001,North East,PG fee-funded,Higher Education,700,44
202122,Academic year,Regional,E92000001,England,E12000001,North East,PG fee-funded,School Centred ITT,454,28
202122,Academic year,Regional,E92000001,England,E12000001,North East,PG fee-funded,Total,1154,72
202122,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried School Direct,Higher Education,4,0
202122,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried School Direct,School Centred ITT,4,0
202122,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried School Direct,Total,8,0
202122,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried PGTA,Higher Education,7,0
202122,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried PGTA,School Centred ITT,9,1
202122,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried PGTA,Total,16,1
202122,Academic year,Regional,E92000001,England,E12000001,North East,Undergraduate fee-funded,Higher Education,423,26
202122,Academic year,Regional,E92000001,England,E12000001,North East,Undergraduate fee-funded,Total,423,26
202122,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried Total,Total,24,1
202122,Academic year,Regional,E92000001,England,E12000001,North East,Postgraduate Total,Total,1178,74
202122,Academic year,Regional,E92000001,England,E12000001,North East,Undergraduate Total,Total,423,26
202122,Academic year,Regional,E92000001,England,E12000001,North East,Total,Total,1601,4
202122,Academic year,Regional,E92000001,England,E12000002,North West,PG fee-funded,School Centred ITT,761,14
202122,Academic year,Regional,E92000001,England,E12000002,North West,PG fee-funded,Higher Education,3515,63
202122,Academic year,Regional,E92000001,England,E12000002,North West,PG fee-funded,Total,4276,77
202122,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried School Direct,School Centred ITT,20,0
202122,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried School Direct,Higher Education,21,0
202122,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried School Direct,Total,41,1
202122,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried PGTA,School Centred ITT,39,1
202122,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried PGTA,Total,39,1
202122,Academic year,Regional,E92000001,England,E12000002,North West,Undergraduate fee-funded,Higher Education,1231,22
202122,Academic year,Regional,E92000001,England,E12000002,North West,Undergraduate fee-funded,Total,1231,22
202122,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried Total,Total,80,1
202122,Academic year,Regional,E92000001,England,E12000002,North West,Postgraduate Total,Total,4356,78
202122,Academic year,Regional,E92000001,England,E12000002,North West,Undergraduate Total,Total,1231,22
202122,Academic year,Regional,E92000001,England,E12000002,North West,Total,Total,5587,15
202122,Academic year,Regional,E92000001,England,E12000008,South East,PG fee-funded,Higher Education,2822,52
202122,Academic year,Regional,E92000001,England,E12000008,South East,PG fee-funded,School Centred ITT,1355,25
202122,Academic year,Regional,E92000001,England,E12000008,South East,PG fee-funded,Total,4177,77
202122,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried School Direct,School Centred ITT,111,2
202122,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried School Direct,Higher Education,94,2
202122,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried School Direct,Total,205,4
202122,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried PGTA,Higher Education,3,0
202122,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried PGTA,School Centred ITT,66,1
202122,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried PGTA,Total,69,1
202122,Academic year,Regional,E92000001,England,E12000008,South East,Undergraduate fee-funded,Higher Education,988,18
202122,Academic year,Regional,E92000001,England,E12000008,South East,Undergraduate fee-funded,School Centred ITT,14,0
202122,Academic year,Regional,E92000001,England,E12000008,South East,Undergraduate fee-funded,Total,1002,18
202122,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried Total,Total,274,5
202122,Academic year,Regional,E92000001,England,E12000008,South East,Postgraduate Total,Total,4451,82
202122,Academic year,Regional,E92000001,England,E12000008,South East,Undergraduate Total,Total,1002,18
202122,Academic year,Regional,E92000001,England,E12000008,South East,Total,Total,5453,15
202122,Academic year,Regional,E92000001,England,E12000009,South West,PG fee-funded,School Centred ITT,614,23
202122,Academic year,Regional,E92000001,England,E12000009,South West,PG fee-funded,Higher Education,1542,57
202122,Academic year,Regional,E92000001,England,E12000009,South West,PG fee-funded,Total,2156,80
202122,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried School Direct,School Centred ITT,9,0
202122,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried School Direct,Total,9,0
202122,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried PGTA,School Centred ITT,17,1
202122,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried PGTA,Higher Education,6,0
202122,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried PGTA,Total,23,1
202122,Academic year,Regional,E92000001,England,E12000009,South West,Undergraduate fee-funded,Higher Education,501,19
202122,Academic year,Regional,E92000001,England,E12000009,South West,Undergraduate fee-funded,Total,501,19
202122,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried Total,Total,32,1
202122,Academic year,Regional,E92000001,England,E12000009,South West,Postgraduate Total,Total,2188,81
202122,Academic year,Regional,E92000001,England,E12000009,South West,Undergraduate Total,Total,501,19
202122,Academic year,Regional,E92000001,England,E12000009,South West,Total,Total,2689,7
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG fee-funded,School Centred ITT,667,16
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG fee-funded,Higher Education,2513,62
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG fee-funded,Total,3180,78
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried School Direct,Higher Education,33,1
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried School Direct,School Centred ITT,14,0
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried School Direct,Total,47,1
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried PGTA,Higher Education,103,3
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried PGTA,Total,103,3
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Undergraduate fee-funded,School Centred ITT,18,0
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Undergraduate fee-funded,Higher Education,734,18
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Undergraduate fee-funded,Total,752,18
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried Total,Total,150,4
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Postgraduate Total,Total,3330,82
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Undergraduate Total,Total,752,18
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total,Total,4082,11
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG fee-funded,School Centred ITT,1158,28
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG fee-funded,Higher Education,1879,45
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG fee-funded,Total,3037,73
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried School Direct,School Centred ITT,23,1
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried School Direct,Higher Education,6,0
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried School Direct,Total,29,1
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried PGTA,School Centred ITT,158,4
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried PGTA,Total,158,4
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Undergraduate fee-funded,Higher Education,855,21
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Undergraduate fee-funded,School Centred ITT,55,1
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Undergraduate fee-funded,Total,910,22
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried Total,Total,187,5
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Postgraduate Total,Total,3224,78
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Undergraduate Total,Total,910,22
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,Total,4134,11
202122,Academic year,National,E92000001,England,E92000001,England,PG fee-funded,School Centred ITT,8455,23
202122,Academic year,National,E92000001,England,E92000001,England,PG fee-funded,Higher Education,18566,51
202122,Academic year,National,E92000001,England,E92000001,England,PG Salaried High Potential ITT,School Centred ITT,1501,4
202122,Academic year,National,E92000001,England,E92000001,England,PG Salaried School Direct,Higher Education,276,1
202122,Academic year,National,E92000001,England,E92000001,England,PG Salaried School Direct,School Centred ITT,538,1
202122,Academic year,National,E92000001,England,E92000001,England,PG Salaried PGTA,School Centred ITT,707,2
202122,Academic year,National,E92000001,England,E92000001,England,PG Salaried PGTA,Higher Education,240,1
202122,Academic year,National,E92000001,England,E92000001,England,Undergraduate fee-funded,School Centred ITT,113,0
202122,Academic year,National,E92000001,England,E92000001,England,Undergraduate fee-funded,Higher Education,5961,16
202122,Academic year,National,E92000001,England,E92000001,England,PG Salaried Total,Total,3262,9
202122,Academic year,National,E92000001,England,E92000001,England,Postgraduate Total,Total,30283,83
202122,Academic year,National,E92000001,England,E92000001,England,Undergraduate Total,Total,6074,17
202122,Academic year,National,E92000001,England,E92000001,England,Total,Total,36357,100
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG fee-funded,Higher Education,971,48
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG fee-funded,School Centred ITT,492,24
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG fee-funded,Total,1463,73
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried School Direct,Higher Education,7,0
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried School Direct,School Centred ITT,8,0
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried School Direct,Total,15,1
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried PGTA,Higher Education,29,1
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried PGTA,School Centred ITT,4,0
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried PGTA,Total,33,2
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Undergraduate fee-funded,Higher Education,503,25
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Undergraduate fee-funded,Total,503,25
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried Total,Total,48,2
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Postgraduate Total,Total,1511,75
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Undergraduate Total,Total,503,25
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total,Total,2014,7
202223,Academic year,Regional,E92000001,England,E12000006,East of England,PG fee-funded,Higher Education,776,36
202223,Academic year,Regional,E92000001,England,E12000006,East of England,PG fee-funded,School Centred ITT,954,44
202223,Academic year,Regional,E92000001,England,E12000006,East of England,PG fee-funded,Total,1730,79
202223,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried School Direct,Higher Education,16,1
202223,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried School Direct,School Centred ITT,127,6
202223,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried School Direct,Total,143,7
202223,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried PGTA,School Centred ITT,150,7
202223,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried PGTA,Total,150,7
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Undergraduate fee-funded,School Centred ITT,17,1
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Undergraduate fee-funded,Higher Education,139,6
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Undergraduate fee-funded,Total,156,7
202223,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried Total,Total,293,13
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Postgraduate Total,Total,2023,93
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Undergraduate Total,Total,156,7
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Total,Total,2179,7
202223,Academic year,Regional,E92000001,England,E12000007,London,PG fee-funded,School Centred ITT,733,12
202223,Academic year,Regional,E92000001,England,E12000007,London,PG fee-funded,Higher Education,2773,47
202223,Academic year,Regional,E92000001,England,E12000007,London,PG fee-funded,Total,3506,59
202223,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried High Potential ITT,School Centred ITT,1372,23
202223,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried High Potential ITT,Total,1372,23
202223,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried School Direct,School Centred ITT,212,4
202223,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried School Direct,Higher Education,60,1
202223,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried School Direct,Total,272,5
202223,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried PGTA,School Centred ITT,142,2
202223,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried PGTA,Higher Education,84,1
202223,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried PGTA,Total,226,4
202223,Academic year,Regional,E92000001,England,E12000007,London,Undergraduate fee-funded,Higher Education,586,10
202223,Academic year,Regional,E92000001,England,E12000007,London,Undergraduate fee-funded,Total,586,10
202223,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried Total,Total,1870,31
202223,Academic year,Regional,E92000001,England,E12000007,London,Postgraduate Total,Total,5376,90
202223,Academic year,Regional,E92000001,England,E12000007,London,Undergraduate Total,Total,586,10
202223,Academic year,Regional,E92000001,England,E12000007,London,Total,Total,5962,20
202223,Academic year,Regional,E92000001,England,E12000001,North East,PG fee-funded,School Centred ITT,321,25
202223,Academic year,Regional,E92000001,England,E12000001,North East,PG fee-funded,Higher Education,589,46
202223,Academic year,Regional,E92000001,England,E12000001,North East,PG fee-funded,Total,910,71
202223,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried School Direct,School Centred ITT,6,0
