time_period,time_identifier,geographic_level,country_code,country_name,itt_subject,itt_route,institution_type,breakdown_topic,breakdown,trainee_number,trainee_percentage
202324,Academic year,National,E92000001,England,Religious Education,PG Salaried PGTA,HEI,Degree Class,Total Known,8,100
202324,Academic year,National,E92000001,England,Religious Education,PG Salaried PGTA,HEI,Degree Class,First,0,0
202324,Academic year,National,E92000001,England,Religious Education,PG Salaried PGTA,HEI,Degree Class,Upper Second,5,63
202324,Academic year,National,E92000001,England,Religious Education,PG Salaried PGTA,HEI,Degree Class,Lower Second,1,13
202324,Academic year,National,E92000001,England,Religious Education,PG Salaried PGTA,HEI,Degree Class,Other,2,25
202324,Academic year,National,E92000001,England,Religious Education,Postgraduate Total,Total,Degree Class,Total Known,276,100
202324,Academic year,National,E92000001,England,Religious Education,Postgraduate Total,Total,Degree Class,First,50,18
202324,Academic year,National,E92000001,England,Religious Education,Postgraduate Total,Total,Degree Class,Upper Second,169,61
202324,Academic year,National,E92000001,England,Religious Education,Postgraduate Total,Total,Degree Class,Lower Second,44,16
202324,Academic year,National,E92000001,England,Religious Education,Postgraduate Total,Total,Degree Class,Other,13,5
202324,Academic year,National,E92000001,England,Primary,PG fee-funded,SCITT,Degree Class,Total Known,2481,100
202324,Academic year,National,E92000001,England,Primary,PG fee-funded,SCITT,Degree Class,First,507,20
202324,Academic year,National,E92000001,England,Primary,PG fee-funded,SCITT,Degree Class,Upper Second,1186,48
202324,Academic year,National,E92000001,England,Primary,PG fee-funded,SCITT,Degree Class,Lower Second,572,23
202324,Academic year,National,E92000001,England,Primary,PG fee-funded,SCITT,Degree Class,Other,216,9
202324,Academic year,National,E92000001,England,Primary,PG fee-funded,HEI,Degree Class,Total Known,4962,100
202324,Academic year,National,E92000001,England,Primary,PG fee-funded,HEI,Degree Class,First,1024,21
202324,Academic year,National,E92000001,England,Primary,PG fee-funded,HEI,Degree Class,Upper Second,2678,54
202324,Academic year,National,E92000001,England,Primary,PG fee-funded,HEI,Degree Class,Lower Second,1059,21
202324,Academic year,National,E92000001,England,Primary,PG fee-funded,HEI,Degree Class,Other,201,4
202324,Academic year,National,E92000001,England,Primary,PG Salaried High Potential ITT,SCITT,Degree Class,Total Known,191,100
202324,Academic year,National,E92000001,England,Primary,PG Salaried High Potential ITT,SCITT,Degree Class,First,45,24
202324,Academic year,National,E92000001,England,Primary,PG Salaried High Potential ITT,SCITT,Degree Class,Upper Second,129,68
202324,Academic year,National,E92000001,England,Primary,PG Salaried High Potential ITT,SCITT,Degree Class,Lower Second,13,7
202324,Academic year,National,E92000001,England,Primary,PG Salaried High Potential ITT,SCITT,Degree Class,Other,4,2
202324,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,HEI,Degree Class,Total Known,80,100
202324,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,HEI,Degree Class,First,21,26
202324,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,HEI,Degree Class,Upper Second,41,51
202324,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,HEI,Degree Class,Lower Second,15,19
202324,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,HEI,Degree Class,Other,3,4
202324,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,SCITT,Degree Class,Total Known,166,100
202324,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,SCITT,Degree Class,First,40,24
202324,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,SCITT,Degree Class,Upper Second,68,41
202324,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,SCITT,Degree Class,Lower Second,34,20
202324,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,SCITT,Degree Class,Other,24,14
202324,Academic year,National,E92000001,England,Primary,PG Salaried PGTA,HEI,Degree Class,Total Known,289,100
202324,Academic year,National,E92000001,England,Primary,PG Salaried PGTA,HEI,Degree Class,First,66,23
202324,Academic year,National,E92000001,England,Primary,PG Salaried PGTA,HEI,Degree Class,Upper Second,120,42
202324,Academic year,National,E92000001,England,Primary,PG Salaried PGTA,HEI,Degree Class,Lower Second,72,25
202324,Academic year,National,E92000001,England,Primary,PG Salaried PGTA,HEI,Degree Class,Other,31,11
202324,Academic year,National,E92000001,England,Primary,PG Salaried PGTA,SCITT,Degree Class,Total Known,563,100
202324,Academic year,National,E92000001,England,Primary,PG Salaried PGTA,SCITT,Degree Class,First,106,19
202324,Academic year,National,E92000001,England,Primary,PG Salaried PGTA,SCITT,Degree Class,Upper Second,255,45
202324,Academic year,National,E92000001,England,Primary,PG Salaried PGTA,SCITT,Degree Class,Lower Second,135,24
202324,Academic year,National,E92000001,England,Primary,PG Salaried PGTA,SCITT,Degree Class,Other,67,12
202324,Academic year,National,E92000001,England,Primary,Postgraduate Total,Total,Degree Class,Total Known,8732,100
202324,Academic year,National,E92000001,England,Primary,Postgraduate Total,Total,Degree Class,First,1809,21
202324,Academic year,National,E92000001,England,Primary,Postgraduate Total,Total,Degree Class,Upper Second,4477,51
202324,Academic year,National,E92000001,England,Primary,Postgraduate Total,Total,Degree Class,Lower Second,1900,22
202324,Academic year,National,E92000001,England,Primary,Postgraduate Total,Total,Degree Class,Other,546,6
202324,Academic year,National,E92000001,England,Secondary,Postgraduate Total,Total,Degree Class,Total Known,12693,100
202324,Academic year,National,E92000001,England,Secondary,Postgraduate Total,Total,Degree Class,First,2952,23
202324,Academic year,National,E92000001,England,Secondary,Postgraduate Total,Total,Degree Class,Upper Second,6478,51
202324,Academic year,National,E92000001,England,Secondary,Postgraduate Total,Total,Degree Class,Lower Second,2487,20
202324,Academic year,National,E92000001,England,Secondary,Postgraduate Total,Total,Degree Class,Other,776,6
202324,Academic year,National,E92000001,England,STEM Subjects,Postgraduate Total,Total,Degree Class,Total Known,4216,100
202324,Academic year,National,E92000001,England,STEM Subjects,Postgraduate Total,Total,Degree Class,First,1102,26
202324,Academic year,National,E92000001,England,STEM Subjects,Postgraduate Total,Total,Degree Class,Upper Second,1789,42
202324,Academic year,National,E92000001,England,STEM Subjects,Postgraduate Total,Total,Degree Class,Lower Second,967,23
202324,Academic year,National,E92000001,England,STEM Subjects,Postgraduate Total,Total,Degree Class,Other,358,8
202324,Academic year,National,E92000001,England,Total,PG fee-funded,SCITT,Degree Class,Total Known,5981,100
202324,Academic year,National,E92000001,England,Total,PG fee-funded,SCITT,Degree Class,First,1365,23
202324,Academic year,National,E92000001,England,Total,PG fee-funded,SCITT,Degree Class,Upper Second,2909,49
202324,Academic year,National,E92000001,England,Total,PG fee-funded,SCITT,Degree Class,Lower Second,1342,22
202324,Academic year,National,E92000001,England,Total,PG fee-funded,SCITT,Degree Class,Other,365,6
202324,Academic year,National,E92000001,England,Total,PG fee-funded,HEI,Degree Class,Total Known,12183,100
202324,Academic year,National,E92000001,England,Total,PG fee-funded,HEI,Degree Class,First,2662,22
202324,Academic year,National,E92000001,England,Total,PG fee-funded,HEI,Degree Class,Upper Second,6325,52
202324,Academic year,National,E92000001,England,Total,PG fee-funded,HEI,Degree Class,Lower Second,2480,20
202324,Academic year,National,E92000001,England,Total,PG fee-funded,HEI,Degree Class,Other,716,6
202324,Academic year,National,E92000001,England,Total,PG Salaried High Potential ITT,SCITT,Degree Class,Total Known,1243,100
202324,Academic year,National,E92000001,England,Total,PG Salaried High Potential ITT,SCITT,Degree Class,First,307,25
202324,Academic year,National,E92000001,England,Total,PG Salaried High Potential ITT,SCITT,Degree Class,Upper Second,786,63
202324,Academic year,National,E92000001,England,Total,PG Salaried High Potential ITT,SCITT,Degree Class,Lower Second,141,11
202324,Academic year,National,E92000001,England,Total,PG Salaried High Potential ITT,SCITT,Degree Class,Other,9,1
202324,Academic year,National,E92000001,England,Total,PG Salaried School Direct,SCITT,Degree Class,Total Known,521,100
202324,Academic year,National,E92000001,England,Total,PG Salaried School Direct,SCITT,Degree Class,First,115,22
202324,Academic year,National,E92000001,England,Total,PG Salaried School Direct,SCITT,Degree Class,Upper Second,246,47
202324,Academic year,National,E92000001,England,Total,PG Salaried School Direct,SCITT,Degree Class,Lower Second,89,17
202324,Academic year,National,E92000001,England,Total,PG Salaried School Direct,SCITT,Degree Class,Other,71,14
202324,Academic year,National,E92000001,England,Total,PG Salaried School Direct,HEI,Degree Class,Total Known,167,100
202324,Academic year,National,E92000001,England,Total,PG Salaried School Direct,HEI,Degree Class,First,38,23
202324,Academic year,National,E92000001,England,Total,PG Salaried School Direct,HEI,Degree Class,Upper Second,72,43
202324,Academic year,National,E92000001,England,Total,PG Salaried School Direct,HEI,Degree Class,Lower Second,41,25
202324,Academic year,National,E92000001,England,Total,PG Salaried School Direct,HEI,Degree Class,Other,16,10
202324,Academic year,National,E92000001,England,Total,PG Salaried PGTA,SCITT,Degree Class,Total Known,823,100
202324,Academic year,National,E92000001,England,Total,PG Salaried PGTA,SCITT,Degree Class,First,160,19
202324,Academic year,National,E92000001,England,Total,PG Salaried PGTA,SCITT,Degree Class,Upper Second,400,49
202324,Academic year,National,E92000001,England,Total,PG Salaried PGTA,SCITT,Degree Class,Lower Second,180,22
202324,Academic year,National,E92000001,England,Total,PG Salaried PGTA,SCITT,Degree Class,Other,83,10
202324,Academic year,National,E92000001,England,Total,PG Salaried PGTA,HEI,Degree Class,Total Known,507,100
202324,Academic year,National,E92000001,England,Total,PG Salaried PGTA,HEI,Degree Class,First,114,22
202324,Academic year,National,E92000001,England,Total,PG Salaried PGTA,HEI,Degree Class,Upper Second,217,43
202324,Academic year,National,E92000001,England,Total,PG Salaried PGTA,HEI,Degree Class,Lower Second,114,22
202324,Academic year,National,E92000001,England,Total,PG Salaried PGTA,HEI,Degree Class,Other,62,12
202324,Academic year,National,E92000001,England,Total,Postgraduate Total,Total,Degree Class,Total Known,21425,100
202324,Academic year,National,E92000001,England,Total,Postgraduate Total,Total,Degree Class,First,4761,22
202324,Academic year,National,E92000001,England,Total,Postgraduate Total,Total,Degree Class,Upper Second,10955,51
202324,Academic year,National,E92000001,England,Total,Postgraduate Total,Total,Degree Class,Lower Second,4387,20
202324,Academic year,National,E92000001,England,Total,Postgraduate Total,Total,Degree Class,Other,1322,6
202425,Academic year,National,E92000001,England,Art & Design,PG fee-funded,SCITT,Degree Class,Total Known,227,100
202425,Academic year,National,E92000001,England,Art & Design,PG fee-funded,SCITT,Degree Class,First,61,27
202425,Academic year,National,E92000001,England,Art & Design,PG fee-funded,SCITT,Degree Class,Upper Second,107,47
202425,Academic year,National,E92000001,England,Art & Design,PG fee-funded,SCITT,Degree Class,Lower Second,43,19
202425,Academic year,National,E92000001,England,Art & Design,PG fee-funded,SCITT,Degree Class,Other,16,7
202425,Academic year,National,E92000001,England,Art & Design,PG fee-funded,HEI,Degree Class,Total Known,442,100
202425,Academic year,National,E92000001,England,Art & Design,PG fee-funded,HEI,Degree Class,First,116,26
202425,Academic year,National,E92000001,England,Art & Design,PG fee-funded,HEI,Degree Class,Upper Second,208,47
202425,Academic year,National,E92000001,England,Art & Design,PG fee-funded,HEI,Degree Class,Lower Second,74,17
202425,Academic year,National,E92000001,England,Art & Design,PG fee-funded,HEI,Degree Class,Other,44,10
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,SCITT,Degree Class,Total Known,19,100
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,SCITT,Degree Class,First,2,11
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,SCITT,Degree Class,Upper Second,12,63
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,SCITT,Degree Class,Lower Second,3,16
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,SCITT,Degree Class,Other,2,11
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,HEI,Degree Class,Total Known,1,100
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,HEI,Degree Class,First,0,0
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,HEI,Degree Class,Upper Second,1,100
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,HEI,Degree Class,Lower Second,0,0
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,HEI,Degree Class,Other,0,0
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,HEI,Degree Class,Total Known,14,100
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,HEI,Degree Class,First,7,50
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,HEI,Degree Class,Upper Second,5,36
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,HEI,Degree Class,Lower Second,2,14
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,HEI,Degree Class,Other,0,0
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,SCITT,Degree Class,Total Known,6,100
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,SCITT,Degree Class,First,2,33
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,SCITT,Degree Class,Upper Second,3,50
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,SCITT,Degree Class,Lower Second,1,17
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,SCITT,Degree Class,Other,0,0
202425,Academic year,National,E92000001,England,Art & Design,Postgraduate Total,Total,Degree Class,Total Known,709,100
202425,Academic year,National,E92000001,England,Art & Design,Postgraduate Total,Total,Degree Class,First,188,27
202425,Academic year,National,E92000001,England,Art & Design,Postgraduate Total,Total,Degree Class,Upper Second,336,47
202425,Academic year,National,E92000001,England,Art & Design,Postgraduate Total,Total,Degree Class,Lower Second,123,17
202425,Academic year,National,E92000001,England,Art & Design,Postgraduate Total,Total,Degree Class,Other,62,9
202425,Academic year,National,E92000001,England,Biology,PG fee-funded,SCITT,Degree Class,Total Known,417,100
202425,Academic year,National,E92000001,England,Biology,PG fee-funded,SCITT,Degree Class,First,102,24
202425,Academic year,National,E92000001,England,Biology,PG fee-funded,SCITT,Degree Class,Upper Second,207,50
202425,Academic year,National,E92000001,England,Biology,PG fee-funded,SCITT,Degree Class,Lower Second,93,22
202425,Academic year,National,E92000001,England,Biology,PG fee-funded,SCITT,Degree Class,Other,15,4
202425,Academic year,National,E92000001,England,Biology,PG fee-funded,HEI,Degree Class,Total Known,581,100
202425,Academic year,National,E92000001,England,Biology,PG fee-funded,HEI,Degree Class,First,137,24
202425,Academic year,National,E92000001,England,Biology,PG fee-funded,HEI,Degree Class,Upper Second,271,47
202425,Academic year,National,E92000001,England,Biology,PG fee-funded,HEI,Degree Class,Lower Second,133,23
202425,Academic year,National,E92000001,England,Biology,PG fee-funded,HEI,Degree Class,Other,40,7
202425,Academic year,National,E92000001,England,Biology,PG Salaried High Potential ITT,SCITT,Degree Class,Total Known,170,100
202425,Academic year,National,E92000001,England,Biology,PG Salaried High Potential ITT,SCITT,Degree Class,First,32,19
202425,Academic year,National,E92000001,England,Biology,PG Salaried High Potential ITT,SCITT,Degree Class,Upper Second,107,63
202425,Academic year,National,E92000001,England,Biology,PG Salaried High Potential ITT,SCITT,Degree Class,Lower Second,30,18
202425,Academic year,National,E92000001,England,Biology,PG Salaried High Potential ITT,SCITT,Degree Class,Other,1,1
202425,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,SCITT,Degree Class,Total Known,41,100
202425,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,SCITT,Degree Class,First,10,24
202425,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,SCITT,Degree Class,Upper Second,13,32
202425,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,SCITT,Degree Class,Lower Second,11,27
202425,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,SCITT,Degree Class,Other,7,17
202425,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,HEI,Degree Class,Total Known,2,100
202425,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,HEI,Degree Class,First,0,0
202425,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,HEI,Degree Class,Upper Second,2,100
202425,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,HEI,Degree Class,Lower Second,0,0
202425,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,HEI,Degree Class,Other,0,0
202425,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,HEI,Degree Class,Total Known,12,100
202425,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,HEI,Degree Class,First,3,25
202425,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,HEI,Degree Class,Upper Second,7,58
202425,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,HEI,Degree Class,Lower Second,2,17
202425,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,HEI,Degree Class,Other,0,0
202425,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,SCITT,Degree Class,Total Known,19,100
202425,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,SCITT,Degree Class,First,3,16
202425,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,SCITT,Degree Class,Upper Second,7,37
202425,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,SCITT,Degree Class,Lower Second,5,26
202425,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,SCITT,Degree Class,Other,4,21
202425,Academic year,National,E92000001,England,Biology,Postgraduate Total,Total,Degree Class,Total Known,1242,100
202425,Academic year,National,E92000001,England,Biology,Postgraduate Total,Total,Degree Class,First,287,23
202425,Academic year,National,E92000001,England,Biology,Postgraduate Total,Total,Degree Class,Upper Second,614,49
202425,Academic year,National,E92000001,England,Biology,Postgraduate Total,Total,Degree Class,Lower Second,274,22
202425,Academic year,National,E92000001,England,Biology,Postgraduate Total,Total,Degree Class,Other,67,5
202425,Academic year,National,E92000001,England,Business Studies,PG fee-funded,SCITT,Degree Class,Total Known,36,100
202425,Academic year,National,E92000001,England,Business Studies,PG fee-funded,SCITT,Degree Class,First,8,22
202425,Academic year,National,E92000001,England,Business Studies,PG fee-funded,SCITT,Degree Class,Upper Second,18,50
202425,Academic year,National,E92000001,England,Business Studies,PG fee-funded,SCITT,Degree Class,Lower Second,6,17
202425,Academic year,National,E92000001,England,Business Studies,PG fee-funded,SCITT,Degree Class,Other,4,11
202425,Academic year,National,E92000001,England,Business Studies,PG fee-funded,HEI,Degree Class,Total Known,87,100
202425,Academic year,National,E92000001,England,Business Studies,PG fee-funded,HEI,Degree Class,First,16,18
202425,Academic year,National,E92000001,England,Business Studies,PG fee-funded,HEI,Degree Class,Upper Second,41,47
202425,Academic year,National,E92000001,England,Business Studies,PG fee-funded,HEI,Degree Class,Lower Second,26,30
202425,Academic year,National,E92000001,England,Business Studies,PG fee-funded,HEI,Degree Class,Other,4,5
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried High Potential ITT,SCITT,Degree Class,Total Known,39,100
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried High Potential ITT,SCITT,Degree Class,First,8,21
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried High Potential ITT,SCITT,Degree Class,Upper Second,25,64
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried High Potential ITT,SCITT,Degree Class,Lower Second,6,15
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried High Potential ITT,SCITT,Degree Class,Other,0,0
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,SCITT,Degree Class,Total Known,4,100
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,SCITT,Degree Class,First,0,0
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,SCITT,Degree Class,Upper Second,3,75
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,SCITT,Degree Class,Lower Second,1,25
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,SCITT,Degree Class,Other,0,0
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,HEI,Degree Class,Total Known,4,100
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,HEI,Degree Class,First,0,0
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,HEI,Degree Class,Upper Second,2,50
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,HEI,Degree Class,Lower Second,2,50
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,HEI,Degree Class,Other,0,0
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,HEI,Degree Class,Total Known,10,100
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,HEI,Degree Class,First,4,40
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,HEI,Degree Class,Upper Second,4,40
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,HEI,Degree Class,Lower Second,2,20
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,HEI,Degree Class,Other,0,0
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,SCITT,Degree Class,Total Known,20,100
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,SCITT,Degree Class,First,4,20
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,SCITT,Degree Class,Upper Second,9,45
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,SCITT,Degree Class,Lower Second,6,30
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,SCITT,Degree Class,Other,1,5
202425,Academic year,National,E92000001,England,Business Studies,Postgraduate Total,Total,Degree Class,Total Known,200,100
202425,Academic year,National,E92000001,England,Business Studies,Postgraduate Total,Total,Degree Class,First,40,20
202425,Academic year,National,E92000001,England,Business Studies,Postgraduate Total,Total,Degree Class,Upper Second,102,51
202425,Academic year,National,E92000001,England,Business Studies,Postgraduate Total,Total,Degree Class,Lower Second,49,25
202425,Academic year,National,E92000001,England,Business Studies,Postgraduate Total,Total,Degree Class,Other,9,5
202425,Academic year,National,E92000001,England,Chemistry,PG fee-funded,SCITT,Degree Class,Total Known,265,100
202425,Academic year,National,E92000001,England,Chemistry,PG fee-funded,SCITT,Degree Class,First,56,21
202425,Academic year,National,E92000001,England,Chemistry,PG fee-funded,SCITT,Degree Class,Upper Second,120,45
202425,Academic year,National,E92000001,England,Chemistry,PG fee-funded,SCITT,Degree Class,Lower Second,63,24
202425,Academic year,National,E92000001,England,Chemistry,PG fee-funded,SCITT,Degree Class,Other,26,10
202425,Academic year,National,E92000001,England,Chemistry,PG fee-funded,HEI,Degree Class,Total Known,342,100
202425,Academic year,National,E92000001,England,Chemistry,PG fee-funded,HEI,Degree Class,First,71,21
202425,Academic year,National,E92000001,England,Chemistry,PG fee-funded,HEI,Degree Class,Upper Second,146,43
202425,Academic year,National,E92000001,England,Chemistry,PG fee-funded,HEI,Degree Class,Lower Second,85,25
202425,Academic year,National,E92000001,England,Chemistry,PG fee-funded,HEI,Degree Class,Other,40,12
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried High Potential ITT,SCITT,Degree Class,Total Known,29,100
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried High Potential ITT,SCITT,Degree Class,First,8,28
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried High Potential ITT,SCITT,Degree Class,Upper Second,13,45
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried High Potential ITT,SCITT,Degree Class,Lower Second,8,28
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried High Potential ITT,SCITT,Degree Class,Other,0,0
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,SCITT,Degree Class,Total Known,24,100
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,SCITT,Degree Class,First,4,17
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,SCITT,Degree Class,Upper Second,7,29
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,SCITT,Degree Class,Lower Second,3,13
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,SCITT,Degree Class,Other,10,42
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,HEI,Degree Class,Total Known,1,100
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,HEI,Degree Class,First,1,100
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,HEI,Degree Class,Upper Second,0,0
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,HEI,Degree Class,Lower Second,0,0
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,HEI,Degree Class,Other,0,0
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,HEI,Degree Class,Total Known,7,100
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,HEI,Degree Class,First,2,29
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,HEI,Degree Class,Upper Second,3,43
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,HEI,Degree Class,Lower Second,2,29
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,HEI,Degree Class,Other,0,0
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,SCITT,Degree Class,Total Known,33,100
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,SCITT,Degree Class,First,6,18
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,SCITT,Degree Class,Upper Second,14,42
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,SCITT,Degree Class,Lower Second,10,30
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,SCITT,Degree Class,Other,3,9
202425,Academic year,National,E92000001,England,Chemistry,Postgraduate Total,Total,Degree Class,Total Known,701,100
202425,Academic year,National,E92000001,England,Chemistry,Postgraduate Total,Total,Degree Class,First,148,21
202425,Academic year,National,E92000001,England,Chemistry,Postgraduate Total,Total,Degree Class,Upper Second,303,43
202425,Academic year,National,E92000001,England,Chemistry,Postgraduate Total,Total,Degree Class,Lower Second,171,24
202425,Academic year,National,E92000001,England,Chemistry,Postgraduate Total,Total,Degree Class,Other,79,11
202425,Academic year,National,E92000001,England,Classics,PG fee-funded,SCITT,Degree Class,Total Known,6,100
202425,Academic year,National,E92000001,England,Classics,PG fee-funded,SCITT,Degree Class,First,3,50
202425,Academic year,National,E92000001,England,Classics,PG fee-funded,SCITT,Degree Class,Upper Second,3,50
202425,Academic year,National,E92000001,England,Classics,PG fee-funded,SCITT,Degree Class,Lower Second,0,0
202425,Academic year,National,E92000001,England,Classics,PG fee-funded,SCITT,Degree Class,Other,0,0
202425,Academic year,National,E92000001,England,Classics,PG fee-funded,HEI,Degree Class,Total Known,43,100
202425,Academic year,National,E92000001,England,Classics,PG fee-funded,HEI,Degree Class,First,15,35
202425,Academic year,National,E92000001,England,Classics,PG fee-funded,HEI,Degree Class,Upper Second,23,53
202425,Academic year,National,E92000001,England,Classics,PG fee-funded,HEI,Degree Class,Lower Second,3,7
202425,Academic year,National,E92000001,England,Classics,PG fee-funded,HEI,Degree Class,Other,2,5
202425,Academic year,National,E92000001,England,Classics,PG Salaried School Direct,SCITT,Degree Class,Total Known,2,100
202425,Academic year,National,E92000001,England,Classics,PG Salaried School Direct,SCITT,Degree Class,First,1,50
202425,Academic year,National,E92000001,England,Classics,PG Salaried School Direct,SCITT,Degree Class,Upper Second,1,50
202425,Academic year,National,E92000001,England,Classics,PG Salaried School Direct,SCITT,Degree Class,Lower Second,0,0
202425,Academic year,National,E92000001,England,Classics,PG Salaried School Direct,SCITT,Degree Class,Other,0,0
202425,Academic year,National,E92000001,England,Classics,PG Salaried PGTA,HEI,Degree Class,Total Known,1,100
202425,Academic year,National,E92000001,England,Classics,PG Salaried PGTA,HEI,Degree Class,First,1,100
202425,Academic year,National,E92000001,England,Classics,PG Salaried PGTA,HEI,Degree Class,Upper Second,0,0
202425,Academic year,National,E92000001,England,Classics,PG Salaried PGTA,HEI,Degree Class,Lower Second,0,0
