time_period,time_identifier,geographic_level,country_code,country_name,itt_subject,breakdown_topic,breakdown,trainee_number,trainee_percentage
201920,Academic year,National,E92000001,England,Physics,Postgraduate Total,Total,551,100
201920,Academic year,National,E92000001,England,Religious Education,Total,Total,517,100
201920,Academic year,National,E92000001,England,Religious Education,PG Salaried High Potential ITT,Higher Education Institution,34,7
201920,Academic year,National,E92000001,England,Religious Education,PG Salaried High Potential ITT,School Centred ITT,0,0
201920,Academic year,National,E92000001,England,Religious Education,PG Salaried High Potential ITT,Total,34,7
201920,Academic year,National,E92000001,England,Religious Education,PG Fee-Funded,Higher Education Institution,348,69
201920,Academic year,National,E92000001,England,Religious Education,PG Fee-Funded,School Centred ITT,86,17
201920,Academic year,National,E92000001,England,Religious Education,PG Fee-Funded,Total,434,85
201920,Academic year,National,E92000001,England,Religious Education,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,3,1
201920,Academic year,National,E92000001,England,Religious Education,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,2,0
201920,Academic year,National,E92000001,England,Religious Education,PG Salaried Postgraduate Teaching Apprenticeship,Total,5,1
201920,Academic year,National,E92000001,England,Religious Education,PG Salaried School Direct,Higher Education Institution,11,2
201920,Academic year,National,E92000001,England,Religious Education,PG Salaried School Direct,School Centred ITT,24,5
201920,Academic year,National,E92000001,England,Religious Education,PG Salaried School Direct,Total,35,7
201920,Academic year,National,E92000001,England,Religious Education,Undergraduate Fee-Funded,Total,9,100
201920,Academic year,National,E92000001,England,Religious Education,Undergraduate Teacher Degree Apprenticeship,Total,0,0
201920,Academic year,National,E92000001,England,Religious Education,Undergraduate Total,Total,9,2
201920,Academic year,National,E92000001,England,Religious Education,Postgraduate Salaried Total,Total,74,15
201920,Academic year,National,E92000001,England,Religious Education,Postgraduate Total,Total,508,98
201920,Academic year,National,E92000001,England,Primary,Total,Total,16892,100
201920,Academic year,National,E92000001,England,Primary,PG Salaried High Potential ITT,Higher Education Institution,425,3
201920,Academic year,National,E92000001,England,Primary,PG Salaried High Potential ITT,School Centred ITT,0,0
201920,Academic year,National,E92000001,England,Primary,PG Salaried High Potential ITT,Total,425,3
201920,Academic year,National,E92000001,England,Primary,PG Fee-Funded,Higher Education Institution,7361,60
201920,Academic year,National,E92000001,England,Primary,PG Fee-Funded,School Centred ITT,2676,22
201920,Academic year,National,E92000001,England,Primary,PG Fee-Funded,Total,10037,81
201920,Academic year,National,E92000001,England,Primary,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,60,0
201920,Academic year,National,E92000001,England,Primary,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,78,1
201920,Academic year,National,E92000001,England,Primary,PG Salaried Postgraduate Teaching Apprenticeship,Total,138,1
201920,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,Higher Education Institution,743,6
201920,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,School Centred ITT,1021,8
201920,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,Total,1764,14
201920,Academic year,National,E92000001,England,Primary,Undergraduate Fee-Funded,Total,4528,100
201920,Academic year,National,E92000001,England,Primary,Undergraduate Teacher Degree Apprenticeship,Total,0,0
201920,Academic year,National,E92000001,England,Primary,Undergraduate Total,Total,4528,27
201920,Academic year,National,E92000001,England,Primary,Postgraduate Salaried Total,Total,2327,19
201920,Academic year,National,E92000001,England,Primary,Postgraduate Total,Total,12364,73
201920,Academic year,National,E92000001,England,Secondary,Total,Total,17422,100
201920,Academic year,National,E92000001,England,Secondary,PG Salaried High Potential ITT,Higher Education Institution,1236,7
201920,Academic year,National,E92000001,England,Secondary,PG Salaried High Potential ITT,School Centred ITT,0,0
201920,Academic year,National,E92000001,England,Secondary,PG Salaried High Potential ITT,Total,1236,7
201920,Academic year,National,E92000001,England,Secondary,PG Fee-Funded,Higher Education Institution,10699,63
201920,Academic year,National,E92000001,England,Secondary,PG Fee-Funded,School Centred ITT,4285,25
201920,Academic year,National,E92000001,England,Secondary,PG Fee-Funded,Total,14984,88
201920,Academic year,National,E92000001,England,Secondary,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,23,0
201920,Academic year,National,E92000001,England,Secondary,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,43,0
201920,Academic year,National,E92000001,England,Secondary,PG Salaried Postgraduate Teaching Apprenticeship,Total,66,0
201920,Academic year,National,E92000001,England,Secondary,PG Salaried School Direct,Higher Education Institution,265,2
201920,Academic year,National,E92000001,England,Secondary,PG Salaried School Direct,School Centred ITT,505,3
201920,Academic year,National,E92000001,England,Secondary,PG Salaried School Direct,Total,770,5
201920,Academic year,National,E92000001,England,Secondary,Undergraduate Fee-Funded,Total,366,100
201920,Academic year,National,E92000001,England,Secondary,Undergraduate Teacher Degree Apprenticeship,Total,0,0
201920,Academic year,National,E92000001,England,Secondary,Undergraduate Total,Total,366,2
201920,Academic year,National,E92000001,England,Secondary,Postgraduate Salaried Total,Total,2072,12
201920,Academic year,National,E92000001,England,Secondary,Postgraduate Total,Total,17056,98
201920,Academic year,National,E92000001,England,STEM Subjects,Total,Total,6052,100
201920,Academic year,National,E92000001,England,STEM Subjects,PG Salaried High Potential ITT,Higher Education Institution,460,8
201920,Academic year,National,E92000001,England,STEM Subjects,PG Salaried High Potential ITT,School Centred ITT,0,0
201920,Academic year,National,E92000001,England,STEM Subjects,PG Salaried High Potential ITT,Total,460,8
201920,Academic year,National,E92000001,England,STEM Subjects,PG Fee-Funded,Higher Education Institution,3683,62
201920,Academic year,National,E92000001,England,STEM Subjects,PG Fee-Funded,School Centred ITT,1537,26
201920,Academic year,National,E92000001,England,STEM Subjects,PG Fee-Funded,Total,5220,88
201920,Academic year,National,E92000001,England,STEM Subjects,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,4,0
201920,Academic year,National,E92000001,England,STEM Subjects,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,9,0
201920,Academic year,National,E92000001,England,STEM Subjects,PG Salaried Postgraduate Teaching Apprenticeship,Total,13,0
201920,Academic year,National,E92000001,England,STEM Subjects,PG Salaried School Direct,Higher Education Institution,84,1
201920,Academic year,National,E92000001,England,STEM Subjects,PG Salaried School Direct,School Centred ITT,175,3
201920,Academic year,National,E92000001,England,STEM Subjects,PG Salaried School Direct,Total,259,4
201920,Academic year,National,E92000001,England,STEM Subjects,Undergraduate Fee-Funded,Total,100,100
201920,Academic year,National,E92000001,England,STEM Subjects,Undergraduate Teacher Degree Apprenticeship,Total,0,0
201920,Academic year,National,E92000001,England,STEM Subjects,Undergraduate Total,Total,100,2
201920,Academic year,National,E92000001,England,STEM Subjects,Postgraduate Salaried Total,Total,732,12
201920,Academic year,National,E92000001,England,STEM Subjects,Postgraduate Total,Total,5952,98
201920,Academic year,National,E92000001,England,Total,Total,Total,34314,100
201920,Academic year,National,E92000001,England,Total,PG Salaried High Potential ITT,Higher Education Institution,1661,6
201920,Academic year,National,E92000001,England,Total,PG Salaried High Potential ITT,School Centred ITT,0,0
201920,Academic year,National,E92000001,England,Total,PG Salaried High Potential ITT,Total,1661,6
201920,Academic year,National,E92000001,England,Total,PG Fee-Funded,Higher Education Institution,18060,61
201920,Academic year,National,E92000001,England,Total,PG Fee-Funded,School Centred ITT,6961,24
201920,Academic year,National,E92000001,England,Total,PG Fee-Funded,Total,25021,85
201920,Academic year,National,E92000001,England,Total,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,83,0
201920,Academic year,National,E92000001,England,Total,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,121,0
201920,Academic year,National,E92000001,England,Total,PG Salaried Postgraduate Teaching Apprenticeship,Total,204,1
201920,Academic year,National,E92000001,England,Total,PG Salaried School Direct,Higher Education Institution,1008,3
201920,Academic year,National,E92000001,England,Total,PG Salaried School Direct,School Centred ITT,1526,5
201920,Academic year,National,E92000001,England,Total,PG Salaried School Direct,Total,2534,9
201920,Academic year,National,E92000001,England,Total,Undergraduate Fee-Funded,Total,4894,100
201920,Academic year,National,E92000001,England,Total,Undergraduate Teacher Degree Apprenticeship,Total,0,0
201920,Academic year,National,E92000001,England,Total,Undergraduate Total,Total,4894,14
201920,Academic year,National,E92000001,England,Total,Postgraduate Salaried Total,Total,4399,15
201920,Academic year,National,E92000001,England,Total,Postgraduate Total,Total,29420,86
202021,Academic year,National,E92000001,England,Art & Design,Total,Total,915,100
202021,Academic year,National,E92000001,England,Art & Design,PG Salaried High Potential ITT,Higher Education Institution,0,0
202021,Academic year,National,E92000001,England,Art & Design,PG Salaried High Potential ITT,School Centred ITT,0,0
202021,Academic year,National,E92000001,England,Art & Design,PG Salaried High Potential ITT,Total,0,0
202021,Academic year,National,E92000001,England,Art & Design,PG Fee-Funded,Higher Education Institution,635,69
202021,Academic year,National,E92000001,England,Art & Design,PG Fee-Funded,School Centred ITT,270,30
202021,Academic year,National,E92000001,England,Art & Design,PG Fee-Funded,Total,905,99
202021,Academic year,National,E92000001,England,Art & Design,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,1,0
202021,Academic year,National,E92000001,England,Art & Design,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,1,0
202021,Academic year,National,E92000001,England,Art & Design,PG Salaried Postgraduate Teaching Apprenticeship,Total,2,0
202021,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,Higher Education Institution,0,0
202021,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,School Centred ITT,8,1
202021,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,Total,8,1
202021,Academic year,National,E92000001,England,Art & Design,Undergraduate Fee-Funded,Total,0,null
202021,Academic year,National,E92000001,England,Art & Design,Undergraduate Teacher Degree Apprenticeship,Total,0,null
202021,Academic year,National,E92000001,England,Art & Design,Undergraduate Total,Total,0,0
202021,Academic year,National,E92000001,England,Art & Design,Postgraduate Salaried Total,Total,10,1
202021,Academic year,National,E92000001,England,Art & Design,Postgraduate Total,Total,915,100
202021,Academic year,National,E92000001,England,Biology,Total,Total,2176,100
202021,Academic year,National,E92000001,England,Biology,PG Salaried High Potential ITT,Higher Education Institution,204,10
202021,Academic year,National,E92000001,England,Biology,PG Salaried High Potential ITT,School Centred ITT,2,0
202021,Academic year,National,E92000001,England,Biology,PG Salaried High Potential ITT,Total,206,10
202021,Academic year,National,E92000001,England,Biology,PG Fee-Funded,Higher Education Institution,1304,62
