time_period,time_identifier,geographic_level,country_code,country_name,inclusion_status,itt_subject,breakdown_topic,breakdown,trainee_number,trainee_percentage
201516,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Total,z,z
201516,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Postgraduates,506,z
201516,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Undergraduates,z,z
201516,Academic year,National,E92000001,England,Original,Art & Design,Target,ITT Recruitment,794,64
201516,Academic year,National,E92000001,England,Original,Biology,Entrants,Total,z,z
201516,Academic year,National,E92000001,England,Original,Biology,Entrants,Postgraduates,1058,z
201516,Academic year,National,E92000001,England,Original,Biology,Entrants,Undergraduates,z,z
201516,Academic year,National,E92000001,England,Original,Biology,Target,ITT Recruitment,1178,90
201516,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Total,z,z
201516,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Postgraduates,200,z
201516,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Undergraduates,z,z
201516,Academic year,National,E92000001,England,Original,Business Studies,Target,ITT Recruitment,313,64
201516,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Total,z,z
201516,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Postgraduates,985,z
201516,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Undergraduates,z,z
201516,Academic year,National,E92000001,England,Original,Chemistry,Target,ITT Recruitment,1053,94
201516,Academic year,National,E92000001,England,Original,Computing,Entrants,Total,z,z
201516,Academic year,National,E92000001,England,Original,Computing,Entrants,Postgraduates,504,z
201516,Academic year,National,E92000001,England,Original,Computing,Entrants,Undergraduates,z,z
201516,Academic year,National,E92000001,England,Original,Computing,Target,ITT Recruitment,723,70
201516,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Total,z,z
201516,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Postgraduates,513,z
201516,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Undergraduates,z,z
201516,Academic year,National,E92000001,England,Original,Design & Technology,Target,ITT Recruitment,1279,40
201516,Academic year,National,E92000001,England,Original,English,Entrants,Total,z,z
201516,Academic year,National,E92000001,England,Original,English,Entrants,Postgraduates,2370,z
201516,Academic year,National,E92000001,England,Original,English,Entrants,Undergraduates,z,z
201516,Academic year,National,E92000001,England,Original,English,Target,ITT Recruitment,2253,105
201516,Academic year,National,E92000001,England,Original,Geography,Entrants,Total,z,z
201516,Academic year,National,E92000001,England,Original,Geography,Entrants,Postgraduates,642,z
201516,Academic year,National,E92000001,England,Original,Geography,Entrants,Undergraduates,z,z
201516,Academic year,National,E92000001,England,Original,Geography,Target,ITT Recruitment,778,83
201516,Academic year,National,E92000001,England,Original,History,Entrants,Total,z,z
201516,Academic year,National,E92000001,England,Original,History,Entrants,Postgraduates,918,z
201516,Academic year,National,E92000001,England,Original,History,Entrants,Undergraduates,z,z
201516,Academic year,National,E92000001,England,Original,History,Target,ITT Recruitment,816,113
201516,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Total,z,z
201516,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Postgraduates,2452,z
201516,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Undergraduates,z,z
201516,Academic year,National,E92000001,England,Original,Mathematics,Target,ITT Recruitment,2581,95
201516,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Total,z,z
201516,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Postgraduates,1392,z
201516,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Undergraduates,z,z
201516,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Target,ITT Recruitment,1583,88
201516,Academic year,National,E92000001,England,Original,Music,Entrants,Total,z,z
201516,Academic year,National,E92000001,England,Original,Music,Entrants,Postgraduates,353,z
201516,Academic year,National,E92000001,England,Original,Music,Entrants,Undergraduates,z,z
201516,Academic year,National,E92000001,England,Original,Music,Target,ITT Recruitment,481,73
201516,Academic year,National,E92000001,England,Original,Other,Entrants,Total,z,z
201516,Academic year,National,E92000001,England,Original,Other,Entrants,Postgraduates,902,z
201516,Academic year,National,E92000001,England,Original,Other,Entrants,Undergraduates,z,z
201516,Academic year,National,E92000001,England,Original,Other,Target,ITT Recruitment,1777,51
201516,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Total,z,z
201516,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Postgraduates,1235,z
201516,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Undergraduates,z,z
201516,Academic year,National,E92000001,England,Original,Physical Education,Target,ITT Recruitment,1227,101
201516,Academic year,National,E92000001,England,Original,Physics,Entrants,Total,z,z
201516,Academic year,National,E92000001,England,Original,Physics,Entrants,Postgraduates,740,z
201516,Academic year,National,E92000001,England,Original,Physics,Entrants,Undergraduates,z,z
201516,Academic year,National,E92000001,England,Original,Physics,Target,ITT Recruitment,1055,70
201516,Academic year,National,E92000001,England,Original,Religious Education,Entrants,Total,z,z
201516,Academic year,National,E92000001,England,Original,Religious Education,Entrants,Postgraduates,413,z
201516,Academic year,National,E92000001,England,Original,Religious Education,Entrants,Undergraduates,z,z
201516,Academic year,National,E92000001,England,Original,Religious Education,Target,ITT Recruitment,650,64
201516,Academic year,National,E92000001,England,Original,Primary,Entrants,Total,z,z
201516,Academic year,National,E92000001,England,Original,Primary,Entrants,Postgraduates,12578,z
201516,Academic year,National,E92000001,England,Original,Primary,Entrants,Undergraduates,z,z
201516,Academic year,National,E92000001,England,Original,Primary,Target,ITT Recruitment,11245,112
201516,Academic year,National,E92000001,England,Original,Secondary,Entrants,Total,z,z
201516,Academic year,National,E92000001,England,Original,Secondary,Entrants,Postgraduates,15183,z
201516,Academic year,National,E92000001,England,Original,Secondary,Entrants,Undergraduates,z,z
201516,Academic year,National,E92000001,England,Original,Secondary,Target,ITT Recruitment,18541,82
201516,Academic year,National,E92000001,England,Original,Total Science,Entrants,Total,z,z
201516,Academic year,National,E92000001,England,Original,Total Science,Entrants,Postgraduates,2783,z
201516,Academic year,National,E92000001,England,Original,Total Science,Entrants,Undergraduates,z,z
201516,Academic year,National,E92000001,England,Original,Total Science,Target,ITT Recruitment,3286,85
201516,Academic year,National,E92000001,England,Original,Total,Entrants,Total,33261,100
201516,Academic year,National,E92000001,England,Original,Total,Entrants,Postgraduates,27761,83
201516,Academic year,National,E92000001,England,Original,Total,Entrants,Undergraduates,5500,17
201516,Academic year,National,E92000001,England,Original,Total,Target,ITT Recruitment,29787,93
201617,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Total,z,z
201617,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Postgraduates,516,z
201617,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Undergraduates,z,z
201617,Academic year,National,E92000001,England,Original,Art & Design,Target,ITT Recruitment,633,82
201617,Academic year,National,E92000001,England,Original,Biology,Entrants,Total,z,z
201617,Academic year,National,E92000001,England,Original,Biology,Entrants,Postgraduates,1329,z
201617,Academic year,National,E92000001,England,Original,Biology,Entrants,Undergraduates,z,z
201617,Academic year,National,E92000001,England,Original,Biology,Target,ITT Recruitment,1178,113
201617,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Total,z,z
201617,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Postgraduates,213,z
201617,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Undergraduates,z,z
201617,Academic year,National,E92000001,England,Original,Business Studies,Target,ITT Recruitment,252,85
201617,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Total,z,z
201617,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Postgraduates,1009,z
201617,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Undergraduates,z,z
201617,Academic year,National,E92000001,England,Original,Chemistry,Target,ITT Recruitment,1053,96
201617,Academic year,National,E92000001,England,Original,Computing,Entrants,Total,z,z
201617,Academic year,National,E92000001,England,Original,Computing,Entrants,Postgraduates,487,z
201617,Academic year,National,E92000001,England,Original,Computing,Entrants,Undergraduates,z,z
201617,Academic year,National,E92000001,England,Original,Computing,Target,ITT Recruitment,723,67
201617,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Total,z,z
201617,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Postgraduates,417,z
201617,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Undergraduates,z,z
201617,Academic year,National,E92000001,England,Original,Design & Technology,Target,ITT Recruitment,1034,40
201617,Academic year,National,E92000001,England,Original,English,Entrants,Total,z,z
201617,Academic year,National,E92000001,England,Original,English,Entrants,Postgraduates,2167,z
201617,Academic year,National,E92000001,England,Original,English,Entrants,Undergraduates,z,z
201617,Academic year,National,E92000001,England,Original,English,Target,ITT Recruitment,2253,96
201617,Academic year,National,E92000001,England,Original,Geography,Entrants,Total,z,z
201617,Academic year,National,E92000001,England,Original,Geography,Entrants,Postgraduates,896,z
201617,Academic year,National,E92000001,England,Original,Geography,Entrants,Undergraduates,z,z
201617,Academic year,National,E92000001,England,Original,Geography,Target,ITT Recruitment,778,115
201617,Academic year,National,E92000001,England,Original,History,Entrants,Total,z,z
201617,Academic year,National,E92000001,England,Original,History,Entrants,Postgraduates,901,z
201617,Academic year,National,E92000001,England,Original,History,Entrants,Undergraduates,z,z
201617,Academic year,National,E92000001,England,Original,History,Target,ITT Recruitment,816,110
201617,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Total,z,z
201617,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Postgraduates,2547,z
201617,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Undergraduates,z,z
201617,Academic year,National,E92000001,England,Original,Mathematics,Target,ITT Recruitment,3102,82
201617,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Total,z,z
201617,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Postgraduates,1471,z
201617,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Undergraduates,z,z
201617,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Target,ITT Recruitment,1583,93
201617,Academic year,National,E92000001,England,Original,Music,Entrants,Total,z,z
201617,Academic year,National,E92000001,England,Original,Music,Entrants,Postgraduates,357,z
201617,Academic year,National,E92000001,England,Original,Music,Entrants,Undergraduates,z,z
201617,Academic year,National,E92000001,England,Original,Music,Target,ITT Recruitment,399,89
201617,Academic year,National,E92000001,England,Original,Other,Entrants,Total,z,z
201617,Academic year,National,E92000001,England,Original,Other,Entrants,Postgraduates,797,z
201617,Academic year,National,E92000001,England,Original,Other,Entrants,Undergraduates,z,z
201617,Academic year,National,E92000001,England,Original,Other,Target,ITT Recruitment,1285,62
201617,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Total,z,z
201617,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Postgraduates,1087,z
201617,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Undergraduates,z,z
201617,Academic year,National,E92000001,England,Original,Physical Education,Target,ITT Recruitment,999,109
201617,Academic year,National,E92000001,England,Original,Physics,Entrants,Total,z,z
201617,Academic year,National,E92000001,England,Original,Physics,Entrants,Postgraduates,833,z
201617,Academic year,National,E92000001,England,Original,Physics,Entrants,Undergraduates,z,z
201617,Academic year,National,E92000001,England,Original,Physics,Target,ITT Recruitment,1055,79
201617,Academic year,National,E92000001,England,Original,Religious Education,Entrants,Total,z,z
201617,Academic year,National,E92000001,England,Original,Religious Education,Entrants,Postgraduates,434,z
201617,Academic year,National,E92000001,England,Original,Religious Education,Entrants,Undergraduates,z,z
201617,Academic year,National,E92000001,England,Original,Religious Education,Target,ITT Recruitment,544,80
201617,Academic year,National,E92000001,England,Original,Primary,Entrants,Total,z,z
201617,Academic year,National,E92000001,England,Original,Primary,Entrants,Postgraduates,11288,z
201617,Academic year,National,E92000001,England,Original,Primary,Entrants,Undergraduates,z,z
201617,Academic year,National,E92000001,England,Original,Primary,Target,ITT Recruitment,11489,98
201617,Academic year,National,E92000001,England,Original,Secondary,Entrants,Total,z,z
201617,Academic year,National,E92000001,England,Original,Secondary,Entrants,Postgraduates,15461,z
201617,Academic year,National,E92000001,England,Original,Secondary,Entrants,Undergraduates,z,z
201617,Academic year,National,E92000001,England,Original,Secondary,Target,ITT Recruitment,17688,87
201617,Academic year,National,E92000001,England,Original,Total Science,Entrants,Total,z,z
201617,Academic year,National,E92000001,England,Original,Total Science,Entrants,Postgraduates,3171,z
201617,Academic year,National,E92000001,England,Original,Total Science,Entrants,Undergraduates,z,z
201617,Academic year,National,E92000001,England,Original,Total Science,Target,ITT Recruitment,3286,97
201617,Academic year,National,E92000001,England,Original,Total,Entrants,Total,31896,100
201617,Academic year,National,E92000001,England,Original,Total,Entrants,Postgraduates,26749,84
201617,Academic year,National,E92000001,England,Original,Total,Entrants,Undergraduates,5147,16
201617,Academic year,National,E92000001,England,Original,Total,Target,ITT Recruitment,29176,92
201718,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Total,z,z
201718,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Postgraduates,422,z
201718,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Undergraduates,z,z
201718,Academic year,National,E92000001,England,Original,Art & Design,Target,ITT Recruitment,577,73
201718,Academic year,National,E92000001,England,Original,Biology,Entrants,Total,z,z
201718,Academic year,National,E92000001,England,Original,Biology,Entrants,Postgraduates,1004,z
201718,Academic year,National,E92000001,England,Original,Biology,Entrants,Undergraduates,z,z
201718,Academic year,National,E92000001,England,Original,Biology,Target,ITT Recruitment,1188,85
201718,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Total,z,z
201718,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Postgraduates,170,z
201718,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Undergraduates,z,z
201718,Academic year,National,E92000001,England,Original,Business Studies,Target,ITT Recruitment,218,78
201718,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Total,z,z
201718,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Postgraduates,864,z
201718,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Undergraduates,z,z
201718,Academic year,National,E92000001,England,Original,Chemistry,Target,ITT Recruitment,1053,82
201718,Academic year,National,E92000001,England,Original,Computing,Entrants,Total,z,z
201718,Academic year,National,E92000001,England,Original,Computing,Entrants,Postgraduates,451,z
201718,Academic year,National,E92000001,England,Original,Computing,Entrants,Undergraduates,z,z
201718,Academic year,National,E92000001,England,Original,Computing,Target,ITT Recruitment,723,62
201718,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Total,z,z
201718,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Postgraduates,302,z
201718,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Undergraduates,z,z
201718,Academic year,National,E92000001,England,Original,Design & Technology,Target,ITT Recruitment,917,33
201718,Academic year,National,E92000001,England,Original,English,Entrants,Total,z,z
201718,Academic year,National,E92000001,England,Original,English,Entrants,Postgraduates,2126,z
201718,Academic year,National,E92000001,England,Original,English,Entrants,Undergraduates,z,z
201718,Academic year,National,E92000001,England,Original,English,Target,ITT Recruitment,2426,88
201718,Academic year,National,E92000001,England,Original,Geography,Entrants,Total,z,z
201718,Academic year,National,E92000001,England,Original,Geography,Entrants,Postgraduates,1191,z
201718,Academic year,National,E92000001,England,Original,Geography,Entrants,Undergraduates,z,z
201718,Academic year,National,E92000001,England,Original,Geography,Target,ITT Recruitment,1531,78
201718,Academic year,National,E92000001,England,Original,History,Entrants,Total,z,z
201718,Academic year,National,E92000001,England,Original,History,Entrants,Postgraduates,1155,z
201718,Academic year,National,E92000001,England,Original,History,Entrants,Undergraduates,z,z
201718,Academic year,National,E92000001,England,Original,History,Target,ITT Recruitment,1160,100
201718,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Total,z,z
201718,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Postgraduates,2384,z
201718,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Undergraduates,z,z
201718,Academic year,National,E92000001,England,Original,Mathematics,Target,ITT Recruitment,3102,77
201718,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Total,z,z
201718,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Postgraduates,1434,z
201718,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Undergraduates,z,z
201718,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Target,ITT Recruitment,1583,91
201718,Academic year,National,E92000001,England,Original,Music,Entrants,Total,z,z
201718,Academic year,National,E92000001,England,Original,Music,Entrants,Postgraduates,295,z
201718,Academic year,National,E92000001,England,Original,Music,Entrants,Undergraduates,z,z
201718,Academic year,National,E92000001,England,Original,Music,Target,ITT Recruitment,393,75
201718,Academic year,National,E92000001,England,Original,Other,Entrants,Total,z,z
201718,Academic year,National,E92000001,England,Original,Other,Entrants,Postgraduates,648,z
201718,Academic year,National,E92000001,England,Original,Other,Entrants,Undergraduates,z,z
201718,Academic year,National,E92000001,England,Original,Other,Target,ITT Recruitment,1157,56
201718,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Total,z,z
201718,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Postgraduates,1103,z
201718,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Undergraduates,z,z
201718,Academic year,National,E92000001,England,Original,Physical Education,Target,ITT Recruitment,999,110
201718,Academic year,National,E92000001,England,Original,Physics,Entrants,Total,z,z
201718,Academic year,National,E92000001,England,Original,Physics,Entrants,Postgraduates,696,z
201718,Academic year,National,E92000001,England,Original,Physics,Entrants,Undergraduates,z,z
201718,Academic year,National,E92000001,England,Original,Physics,Target,ITT Recruitment,1055,66
201718,Academic year,National,E92000001,England,Original,Religious Education,Entrants,Total,z,z
201718,Academic year,National,E92000001,England,Original,Religious Education,Entrants,Postgraduates,401,z
201718,Academic year,National,E92000001,England,Original,Religious Education,Entrants,Undergraduates,z,z
201718,Academic year,National,E92000001,England,Original,Religious Education,Target,ITT Recruitment,643,62
201718,Academic year,National,E92000001,England,Original,Primary,Entrants,Total,z,z
201718,Academic year,National,E92000001,England,Original,Primary,Entrants,Postgraduates,12500,z
201718,Academic year,National,E92000001,England,Original,Primary,Entrants,Undergraduates,z,z
201718,Academic year,National,E92000001,England,Original,Primary,Target,ITT Recruitment,12121,103
201718,Academic year,National,E92000001,England,Original,Secondary,Entrants,Total,z,z
201718,Academic year,National,E92000001,England,Original,Secondary,Entrants,Postgraduates,14646,z
201718,Academic year,National,E92000001,England,Original,Secondary,Entrants,Undergraduates,z,z
201718,Academic year,National,E92000001,England,Original,Secondary,Target,ITT Recruitment,18726,78
201718,Academic year,National,E92000001,England,Original,Total Science,Entrants,Total,z,z
201718,Academic year,National,E92000001,England,Original,Total Science,Entrants,Postgraduates,2564,z
201718,Academic year,National,E92000001,England,Original,Total Science,Entrants,Undergraduates,z,z
201718,Academic year,National,E92000001,England,Original,Total Science,Target,ITT Recruitment,3296,78
201718,Academic year,National,E92000001,England,Original,Total,Entrants,Total,31909,100
201718,Academic year,National,E92000001,England,Original,Total,Entrants,Postgraduates,27146,85
201718,Academic year,National,E92000001,England,Original,Total,Entrants,Undergraduates,4763,15
201718,Academic year,National,E92000001,England,Original,Total,Target,ITT Recruitment,30847,88
201819,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Total,z,z
201819,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Postgraduates,473,z
201819,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Undergraduates,z,z
201819,Academic year,National,E92000001,England,Original,Art & Design,Target,ITT Recruitment,646,73
201819,Academic year,National,E92000001,England,Original,Biology,Entrants,Total,z,z
201819,Academic year,National,E92000001,England,Original,Biology,Entrants,Postgraduates,1819,z
201819,Academic year,National,E92000001,England,Original,Biology,Entrants,Undergraduates,z,z
201819,Academic year,National,E92000001,England,Original,Biology,Target,ITT Recruitment,1188,153
201819,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Total,z,z
201819,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Postgraduates,180,z
201819,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Undergraduates,z,z
201819,Academic year,National,E92000001,England,Original,Business Studies,Target,ITT Recruitment,241,75
201819,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Total,z,z
201819,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Postgraduates,838,z
201819,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Undergraduates,z,z
201819,Academic year,National,E92000001,England,Original,Chemistry,Target,ITT Recruitment,1053,80
201819,Academic year,National,E92000001,England,Original,Computing,Entrants,Total,z,z
201819,Academic year,National,E92000001,England,Original,Computing,Entrants,Postgraduates,540,z
201819,Academic year,National,E92000001,England,Original,Computing,Entrants,Undergraduates,z,z
201819,Academic year,National,E92000001,England,Original,Computing,Target,ITT Recruitment,723,75
201819,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Total,z,z
201819,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Postgraduates,299,z
201819,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Undergraduates,z,z
201819,Academic year,National,E92000001,England,Original,Design & Technology,Target,ITT Recruitment,1167,26
201819,Academic year,National,E92000001,England,Original,English,Entrants,Total,z,z
201819,Academic year,National,E92000001,England,Original,English,Entrants,Postgraduates,2846,z
201819,Academic year,National,E92000001,England,Original,English,Entrants,Undergraduates,z,z
201819,Academic year,National,E92000001,England,Original,English,Target,ITT Recruitment,2558,111
201819,Academic year,National,E92000001,England,Original,Geography,Entrants,Total,z,z
201819,Academic year,National,E92000001,England,Original,Geography,Entrants,Postgraduates,1307,z
201819,Academic year,National,E92000001,England,Original,Geography,Entrants,Undergraduates,z,z
201819,Academic year,National,E92000001,England,Original,Geography,Target,ITT Recruitment,1531,85
201819,Academic year,National,E92000001,England,Original,History,Entrants,Total,z,z
201819,Academic year,National,E92000001,England,Original,History,Entrants,Postgraduates,1190,z
201819,Academic year,National,E92000001,England,Original,History,Entrants,Undergraduates,z,z
201819,Academic year,National,E92000001,England,Original,History,Target,ITT Recruitment,1180,101
201819,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Total,z,z
201819,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Postgraduates,2174,z
201819,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Undergraduates,z,z
201819,Academic year,National,E92000001,England,Original,Mathematics,Target,ITT Recruitment,3116,70
201819,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Total,z,z
201819,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Postgraduates,1470,z
201819,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Undergraduates,z,z
201819,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Target,ITT Recruitment,1669,88
201819,Academic year,National,E92000001,England,Original,Music,Entrants,Total,z,z
201819,Academic year,National,E92000001,England,Original,Music,Entrants,Postgraduates,300,z
201819,Academic year,National,E92000001,England,Original,Music,Entrants,Undergraduates,z,z
201819,Academic year,National,E92000001,England,Original,Music,Target,ITT Recruitment,409,73
201819,Academic year,National,E92000001,England,Original,Other,Entrants,Total,z,z
201819,Academic year,National,E92000001,England,Original,Other,Entrants,Postgraduates,694,z
201819,Academic year,National,E92000001,England,Original,Other,Entrants,Undergraduates,z,z
201819,Academic year,National,E92000001,England,Original,Other,Target,ITT Recruitment,1253,55
201819,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Total,z,z
201819,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Postgraduates,1242,z
201819,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Undergraduates,z,z
201819,Academic year,National,E92000001,England,Original,Physical Education,Target,ITT Recruitment,1078,115
201819,Academic year,National,E92000001,England,Original,Physics,Entrants,Total,z,z
201819,Academic year,National,E92000001,England,Original,Physics,Entrants,Postgraduates,579,z
201819,Academic year,National,E92000001,England,Original,Physics,Entrants,Undergraduates,z,z
201819,Academic year,National,E92000001,England,Original,Physics,Target,ITT Recruitment,1219,47
201819,Academic year,National,E92000001,England,Original,Religious Education,Entrants,Total,z,z
201819,Academic year,National,E92000001,England,Original,Religious Education,Entrants,Postgraduates,376,z
201819,Academic year,National,E92000001,England,Original,Religious Education,Entrants,Undergraduates,z,z
201819,Academic year,National,E92000001,England,Original,Religious Education,Target,ITT Recruitment,643,58
201819,Academic year,National,E92000001,England,Original,Primary,Entrants,Total,z,z
201819,Academic year,National,E92000001,England,Original,Primary,Entrants,Postgraduates,12888,z
201819,Academic year,National,E92000001,England,Original,Primary,Entrants,Undergraduates,z,z
201819,Academic year,National,E92000001,England,Original,Primary,Target,ITT Recruitment,12552,103
201819,Academic year,National,E92000001,England,Original,Secondary,Entrants,Total,z,z
201819,Academic year,National,E92000001,England,Original,Secondary,Entrants,Postgraduates,16327,z
201819,Academic year,National,E92000001,England,Original,Secondary,Entrants,Undergraduates,z,z
201819,Academic year,National,E92000001,England,Original,Secondary,Target,ITT Recruitment,19674,83
201819,Academic year,National,E92000001,England,Original,Total Science,Entrants,Total,z,z
201819,Academic year,National,E92000001,England,Original,Total Science,Entrants,Postgraduates,3236,z
201819,Academic year,National,E92000001,England,Original,Total Science,Entrants,Undergraduates,z,z
201819,Academic year,National,E92000001,England,Original,Total Science,Target,ITT Recruitment,3460,94
201819,Academic year,National,E92000001,England,Original,Total,Entrants,Total,34243,100
201819,Academic year,National,E92000001,England,Original,Total,Entrants,Postgraduates,29215,85
201819,Academic year,National,E92000001,England,Original,Total,Entrants,Undergraduates,5028,15
201819,Academic year,National,E92000001,England,Original,Total,Target,ITT Recruitment,32226,91
201920,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Total,413,100
201920,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Postgraduates,413,100
201920,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Original,Art & Design,Target,ITT Recruitment,668,62
201920,Academic year,National,E92000001,England,Previously excluded,Art & Design,Entrants,Total,8,100
201920,Academic year,National,E92000001,England,Previously excluded,Art & Design,Entrants,Postgraduates,8,100
201920,Academic year,National,E92000001,England,Previously excluded,Art & Design,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Previously excluded,Art & Design,Target,ITT Recruitment,z,z
201920,Academic year,National,E92000001,England,Original,Biology,Entrants,Total,1943,100
201920,Academic year,National,E92000001,England,Original,Biology,Entrants,Postgraduates,1934,100
201920,Academic year,National,E92000001,England,Original,Biology,Entrants,Undergraduates,9,0
201920,Academic year,National,E92000001,England,Original,Biology,Target,ITT Recruitment,1192,162
201920,Academic year,National,E92000001,England,Previously excluded,Biology,Entrants,Total,12,100
201920,Academic year,National,E92000001,England,Previously excluded,Biology,Entrants,Postgraduates,12,100
201920,Academic year,National,E92000001,England,Previously excluded,Biology,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Previously excluded,Biology,Target,ITT Recruitment,z,z
201920,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Total,185,100
201920,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Postgraduates,185,100
201920,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Original,Business Studies,Target,ITT Recruitment,348,53
201920,Academic year,National,E92000001,England,Previously excluded,Business Studies,Entrants,Total,16,100
201920,Academic year,National,E92000001,England,Previously excluded,Business Studies,Entrants,Postgraduates,16,100
201920,Academic year,National,E92000001,England,Previously excluded,Business Studies,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Previously excluded,Business Studies,Target,ITT Recruitment,z,z
201920,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Total,770,100
