time_period,time_identifier,geographic_level,country_code,country_name,itt_subject,sex,age_grouping,ethnicity_major,nationality_group,num_candidates,num_accepted,perc_accepted_candidates_with_characteristic,in_cycle_accepted_candidates,in_cycle_acceptance_rate
202425,Academic year,National,E92000001,England,Music,Total,Total,Total,UK and Irish national,465,273,88,306,66
202425,Academic year,National,E92000001,England,Music,Total,Total,Unknown,Total,11,5,2,x,x
202425,Academic year,National,E92000001,England,Music,Total,Total,White,Total,432,247,80,281,65
202425,Academic year,National,E92000001,England,Music,Total,Under 25,Total,Total,229,147,47,162,71
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Female,Total,Total,Total,12467,5803,64,6720,54
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Male,Total,Total,Total,8416,3192,35,3725,44
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Other sex,Total,Total,Total,53,28,0,30,57
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,25 to 29,Total,Total,4601,2056,23,2353,51
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,30 to 34,Total,Total,2826,813,9,992,35
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,35 to 39,Total,Total,2136,499,5,625,29
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,40 to 44,Total,Total,1659,432,5,546,33
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,45 to 49,Total,Total,1006,304,3,370,37
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,50 to 54,Total,Total,669,222,2,268,40
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,55 and over,Total,Total,493,123,1,163,33
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Asian / Asian British,Total,2502,839,9,978,39
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Black / African / Caribbean / Black British,Total,4686,537,6,713,15
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Mixed / Multiple ethnic groups,Total,910,430,5,509,56
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Other ethnic group,Total,685,225,2,284,41
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Total,EEA national,1402,611,7,727,52
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Total,Other nationality,5227,467,5,665,13
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Total,Total,21131,9118,100,10583,50
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Total,UK and Irish national,14495,8040,88,9190,63
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Total,Unknown,7,0,0,x,x
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Unknown,Total,463,173,2,201,43
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,White,Total,11878,6914,76,7897,66
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Under 25,Total,Total,7734,4669,51,5265,68
202425,Academic year,National,E92000001,England,Others,Female,Total,Total,Total,966,250,75,310,32
202425,Academic year,National,E92000001,England,Others,Male,Total,Total,Total,561,83,25,96,17
202425,Academic year,National,E92000001,England,Others,Other sex,Total,Total,Total,2,0,0,x,x
202425,Academic year,National,E92000001,England,Others,Total,25 to 29,Total,Total,289,72,21,84,29
202425,Academic year,National,E92000001,England,Others,Total,30 to 34,Total,Total,228,17,5,21,9
202425,Academic year,National,E92000001,England,Others,Total,35 to 39,Total,Total,211,15,4,20,9
202425,Academic year,National,E92000001,England,Others,Total,40 to 44,Total,Total,139,8,2,12,9
202425,Academic year,National,E92000001,England,Others,Total,45 to 49,Total,Total,73,4,1,8,11
202425,Academic year,National,E92000001,England,Others,Total,50 to 54,Total,Total,49,7,2,7,14
202425,Academic year,National,E92000001,England,Others,Total,55 and over,Total,Total,27,1,0,x,x
202425,Academic year,National,E92000001,England,Others,Total,Total,Asian / Asian British,Total,254,70,21,83,33
202425,Academic year,National,E92000001,England,Others,Total,Total,Black / African / Caribbean / Black British,Total,626,33,10,45,7
202425,Academic year,National,E92000001,England,Others,Total,Total,Mixed / Multiple ethnic groups,Total,52,15,4,23,44
202425,Academic year,National,E92000001,England,Others,Total,Total,Other ethnic group,Total,39,13,4,15,38
202425,Academic year,National,E92000001,England,Others,Total,Total,Total,EEA national,56,15,4,17,30
202425,Academic year,National,E92000001,England,Others,Total,Total,Total,Other nationality,599,17,5,22,4
202425,Academic year,National,E92000001,England,Others,Total,Total,Total,Total,1538,336,100,409,27
202425,Academic year,National,E92000001,England,Others,Total,Total,Total,UK and Irish national,881,304,90,370,42
202425,Academic year,National,E92000001,England,Others,Total,Total,Total,Unknown,2,0,0,x,x
202425,Academic year,National,E92000001,England,Others,Total,Total,Unknown,Total,27,4,1,x,x
202425,Academic year,National,E92000001,England,Others,Total,Total,White,Total,538,201,60,238,44
202425,Academic year,National,E92000001,England,Others,Total,Under 25,Total,Total,520,212,63,255,49
202425,Academic year,National,E92000001,England,Physical Education,Female,Total,Total,Total,1294,618,44,715,55
202425,Academic year,National,E92000001,England,Physical Education,Male,Total,Total,Total,2053,793,56,906,44
202425,Academic year,National,E92000001,England,Physical Education,Other sex,Total,Total,Total,3,0,0,x,x
202425,Academic year,National,E92000001,England,Physical Education,Total,25 to 29,Total,Total,688,269,19,302,44
202425,Academic year,National,E92000001,England,Physical Education,Total,30 to 34,Total,Total,394,61,4,68,17
202425,Academic year,National,E92000001,England,Physical Education,Total,35 to 39,Total,Total,281,24,2,32,11
202425,Academic year,National,E92000001,England,Physical Education,Total,40 to 44,Total,Total,148,12,1,16,11
202425,Academic year,National,E92000001,England,Physical Education,Total,45 to 49,Total,Total,54,3,0,3,6
202425,Academic year,National,E92000001,England,Physical Education,Total,50 to 54,Total,Total,34,1,0,2,6
202425,Academic year,National,E92000001,England,Physical Education,Total,55 and over,Total,Total,14,1,0,x,x
202425,Academic year,National,E92000001,England,Physical Education,Total,Total,Asian / Asian British,Total,208,43,3,48,23
202425,Academic year,National,E92000001,England,Physical Education,Total,Total,Black / African / Caribbean / Black British,Total,859,65,5,78,9
202425,Academic year,National,E92000001,England,Physical Education,Total,Total,Mixed / Multiple ethnic groups,Total,113,53,4,62,55
202425,Academic year,National,E92000001,England,Physical Education,Total,Total,Other ethnic group,Total,63,22,2,22,35
202425,Academic year,National,E92000001,England,Physical Education,Total,Total,Total,EEA national,63,22,2,26,41
202425,Academic year,National,E92000001,England,Physical Education,Total,Total,Total,Other nationality,833,16,1,16,2
202425,Academic year,National,E92000001,England,Physical Education,Total,Total,Total,Total,3360,1413,100,1625,48
202425,Academic year,National,E92000001,England,Physical Education,Total,Total,Total,UK and Irish national,2463,1375,97,1582,64
202425,Academic year,National,E92000001,England,Physical Education,Total,Total,Total,Unknown,1,0,0,x,x
202425,Academic year,National,E92000001,England,Physical Education,Total,Total,Unknown,Total,29,8,1,10,34
202425,Academic year,National,E92000001,England,Physical Education,Total,Total,White,Total,2087,1222,86,1404,67
202425,Academic year,National,E92000001,England,Physical Education,Total,Under 25,Total,Total,1746,1042,74,1200,69
202425,Academic year,National,E92000001,England,Physics,Female,Total,Total,Total,1357,243,27,319,24
202425,Academic year,National,E92000001,England,Physics,Male,Total,Total,Total,3961,644,72,904,23
202425,Academic year,National,E92000001,England,Physics,Other sex,Total,Total,Total,8,5,1,x,x
202425,Academic year,National,E92000001,England,Physics,Total,25 to 29,Total,Total,1078,188,21,258,24
202425,Academic year,National,E92000001,England,Physics,Total,30 to 34,Total,Total,1257,172,19,251,20
202425,Academic year,National,E92000001,England,Physics,Total,35 to 39,Total,Total,1041,128,14,187,18
202425,Academic year,National,E92000001,England,Physics,Total,40 to 44,Total,Total,815,99,11,159,20
202425,Academic year,National,E92000001,England,Physics,Total,45 to 49,Total,Total,350,38,4,56,16
202425,Academic year,National,E92000001,England,Physics,Total,50 to 54,Total,Total,187,30,3,44,24
202425,Academic year,National,E92000001,England,Physics,Total,55 and over,Total,Total,111,28,3,36,32
202425,Academic year,National,E92000001,England,Physics,Total,Total,Asian / Asian British,Total,1020,195,22,250,25
202425,Academic year,National,E92000001,England,Physics,Total,Total,Black / African / Caribbean / Black British,Total,3461,321,35,530,15
202425,Academic year,National,E92000001,England,Physics,Total,Total,Mixed / Multiple ethnic groups,Total,70,30,3,33,47
202425,Academic year,National,E92000001,England,Physics,Total,Total,Other ethnic group,Total,122,25,3,36,30
202425,Academic year,National,E92000001,England,Physics,Total,Total,Total,EEA national,87,25,3,31,36
202425,Academic year,National,E92000001,England,Physics,Total,Total,Total,Other nationality,4445,488,54,762,17
202425,Academic year,National,E92000001,England,Physics,Total,Total,Total,Total,5363,906,100,1244,23
202425,Academic year,National,E92000001,England,Physics,Total,Total,Total,UK and Irish national,830,393,43,451,54
202425,Academic year,National,E92000001,England,Physics,Total,Total,Total,Unknown,1,0,0,x,x
202425,Academic year,National,E92000001,England,Physics,Total,Total,Unknown,Total,94,23,3,28,30
202425,Academic year,National,E92000001,England,Physics,Total,Total,White,Total,595,312,34,367,62
202425,Academic year,National,E92000001,England,Physics,Total,Under 25,Total,Total,523,223,25,253,48
202425,Academic year,National,E92000001,England,Primary,Female,Total,Total,Total,14963,7373,84,8772,59
202425,Academic year,National,E92000001,England,Primary,Male,Total,Total,Total,4163,1361,16,1582,38
202425,Academic year,National,E92000001,England,Primary,Other sex,Total,Total,Total,20,12,0,x,x
202425,Academic year,National,E92000001,England,Primary,Total,25 to 29,Total,Total,4314,2043,23,2377,55
202425,Academic year,National,E92000001,England,Primary,Total,30 to 34,Total,Total,2693,809,9,1045,39
202425,Academic year,National,E92000001,England,Primary,Total,35 to 39,Total,Total,2214,650,7,813,37
202425,Academic year,National,E92000001,England,Primary,Total,40 to 44,Total,Total,1580,483,6,616,39
202425,Academic year,National,E92000001,England,Primary,Total,45 to 49,Total,Total,795,267,3,345,43
202425,Academic year,National,E92000001,England,Primary,Total,50 to 54,Total,Total,373,111,1,145,39
202425,Academic year,National,E92000001,England,Primary,Total,55 and over,Total,Total,198,44,1,60,30
202425,Academic year,National,E92000001,England,Primary,Total,Total,Asian / Asian British,Total,3247,1251,14,1555,48
202425,Academic year,National,E92000001,England,Primary,Total,Total,Black / African / Caribbean / Black British,Total,3891,552,6,766,20
202425,Academic year,National,E92000001,England,Primary,Total,Total,Mixed / Multiple ethnic groups,Total,669,321,4,385,58
202425,Academic year,National,E92000001,England,Primary,Total,Total,Other ethnic group,Total,499,167,2,208,42
202425,Academic year,National,E92000001,England,Primary,Total,Total,Total,EEA national,627,208,2,275,44
202425,Academic year,National,E92000001,England,Primary,Total,Total,Total,Other nationality,4037,328,4,494,12
202425,Academic year,National,E92000001,England,Primary,Total,Total,Total,Total,19237,8780,100,10409,54
202425,Academic year,National,E92000001,England,Primary,Total,Total,Total,UK and Irish national,14568,8244,94,9640,66
202425,Academic year,National,E92000001,England,Primary,Total,Total,Total,Unknown,5,0,0,x,x
202425,Academic year,National,E92000001,England,Primary,Total,Total,Unknown,Total,361,113,1,145,40
202425,Academic year,National,E92000001,England,Primary,Total,Total,White,Total,10565,6376,73,7350,70
202425,Academic year,National,E92000001,England,Primary,Total,Under 25,Total,Total,7065,4373,50,5008,71
202425,Academic year,National,E92000001,England,Religious Education,Female,Total,Total,Total,836,260,66,305,36
202425,Academic year,National,E92000001,England,Religious Education,Male,Total,Total,Total,542,134,34,165,30
202425,Academic year,National,E92000001,England,Religious Education,Other sex,Total,Total,Total,0,0,0,0,0
202425,Academic year,National,E92000001,England,Religious Education,Total,25 to 29,Total,Total,290,93,23,108,37
202425,Academic year,National,E92000001,England,Religious Education,Total,30 to 34,Total,Total,193,30,8,40,21
202425,Academic year,National,E92000001,England,Religious Education,Total,35 to 39,Total,Total,156,18,5,27,17
202425,Academic year,National,E92000001,England,Religious Education,Total,40 to 44,Total,Total,131,19,5,23,18
202425,Academic year,National,E92000001,England,Religious Education,Total,45 to 49,Total,Total,79,11,3,19,24
202425,Academic year,National,E92000001,England,Religious Education,Total,50 to 54,Total,Total,53,3,1,7,13
202425,Academic year,National,E92000001,England,Religious Education,Total,55 and over,Total,Total,46,3,1,4,9
202425,Academic year,National,E92000001,England,Religious Education,Total,Total,Asian / Asian British,Total,273,85,21,97,36
202425,Academic year,National,E92000001,England,Religious Education,Total,Total,Black / African / Caribbean / Black British,Total,504,34,9,47,9
202425,Academic year,National,E92000001,England,Religious Education,Total,Total,Mixed / Multiple ethnic groups,Total,44,22,6,25,57
